"ICD-10-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"A5200","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5201","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5202","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5203","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5204","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5205","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5206","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5209","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5210","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5211","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5212","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5213","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5214","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5215","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5216","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5217","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5219","9","Sexually transmitted infections (not HIV or hepatitis)"
"A522","9","Sexually transmitted infections (not HIV or hepatitis)"
"A523","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5271","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5272","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5273","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5274","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5275","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5276","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5277","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5278","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5279","9","Sexually transmitted infections (not HIV or hepatitis)"
"A528","9","Sexually transmitted infections (not HIV or hepatitis)"
"A529","9","Sexually transmitted infections (not HIV or hepatitis)"
"A530","9","Sexually transmitted infections (not HIV or hepatitis)"
"A539","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5400","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5401","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5402","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5403","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5409","9","Sexually transmitted infections (not HIV or hepatitis)"
"A541","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5421","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5422","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5423","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5424","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5429","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5430","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5431","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5432","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5433","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5439","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5440","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5441","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5442","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5443","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5449","9","Sexually transmitted infections (not HIV or hepatitis)"
"A545","9","Sexually transmitted infections (not HIV or hepatitis)"
"A546","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5481","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5482","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5483","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5484","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5485","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5489","9","Sexually transmitted infections (not HIV or hepatitis)"
"A549","9","Sexually transmitted infections (not HIV or hepatitis)"
"A55","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5600","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5601","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5602","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5609","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5611","9","Sexually transmitted infections (not HIV or hepatitis)"
"A5619","9","Sexually transmitted infections (not HIV or hepatitis)"
"A562","9","Sexually transmitted infections (not HIV or hepatitis)"
"A563","9","Sexually transmitted infections (not HIV or hepatitis)"
"A564","9","Sexually transmitted infections (not HIV or hepatitis)"
"A568","9","Sexually transmitted infections (not HIV or hepatitis)"
"A57","9","Sexually transmitted infections (not HIV or hepatitis)"
"A58","9","Sexually transmitted infections (not HIV or hepatitis)"
"A638","9","Sexually transmitted infections (not HIV or hepatitis)"
"A64","9","Sexually transmitted infections (not HIV or hepatitis)"
"R8581","9","Sexually transmitted infections (not HIV or hepatitis)"
"R8582","9","Sexually transmitted infections (not HIV or hepatitis)"
"R87810","9","Sexually transmitted infections (not HIV or hepatitis)"
"R87811","9","Sexually transmitted infections (not HIV or hepatitis)"
"R87820","9","Sexually transmitted infections (not HIV or hepatitis)"
"R87821","9","Sexually transmitted infections (not HIV or hepatitis)"
"R760","10","Immunizations and screening for infectious disease"
"R7611","10","Immunizations and screening for infectious disease"
"R7612","10","Immunizations and screening for infectious disease"
"R768","10","Immunizations and screening for infectious disease"
"R769","10","Immunizations and screening for infectious disease"
"Z03810","10","Immunizations and screening for infectious disease"
"Z03818","10","Immunizations and screening for infectious disease"
"Z051","10","Immunizations and screening for infectious disease"
"Z110","10","Immunizations and screening for infectious disease"
"Z111","10","Immunizations and screening for infectious disease"
"Z112","10","Immunizations and screening for infectious disease"
"Z113","10","Immunizations and screening for infectious disease"
"Z114","10","Immunizations and screening for infectious disease"
"Z1151","10","Immunizations and screening for infectious disease"
"Z1159","10","Immunizations and screening for infectious disease"
"Z116","10","Immunizations and screening for infectious disease"
"Z118","10","Immunizations and screening for infectious disease"
"Z119","10","Immunizations and screening for infectious disease"
"Z2001","10","Immunizations and screening for infectious disease"
"Z2009","10","Immunizations and screening for infectious disease"
"Z201","10","Immunizations and screening for infectious disease"
"Z202","10","Immunizations and screening for infectious disease"
"Z203","10","Immunizations and screening for infectious disease"
"Z204","10","Immunizations and screening for infectious disease"
"Z205","10","Immunizations and screening for infectious disease"
"Z206","10","Immunizations and screening for infectious disease"
"Z207","10","Immunizations and screening for infectious disease"
"Z20810","10","Immunizations and screening for infectious disease"
"Z20811","10","Immunizations and screening for infectious disease"
"Z20818","10","Immunizations and screening for infectious disease"
"Z20820","10","Immunizations and screening for infectious disease"
"Z20821","10","Immunizations and screening for infectious disease"
"Z20828","10","Immunizations and screening for infectious disease"
"Z2089","10","Immunizations and screening for infectious disease"
"Z209","10","Immunizations and screening for infectious disease"
"Z220","10","Immunizations and screening for infectious disease"
"Z221","10","Immunizations and screening for infectious disease"
"Z222","10","Immunizations and screening for infectious disease"
"Z2231","10","Immunizations and screening for infectious disease"
"Z22321","10","Immunizations and screening for infectious disease"
"Z22322","10","Immunizations and screening for infectious disease"
"Z22330","10","Immunizations and screening for infectious disease"
"Z22338","10","Immunizations and screening for infectious disease"
"Z2239","10","Immunizations and screening for infectious disease"
"Z224","10","Immunizations and screening for infectious disease"
"Z225","10","Immunizations and screening for infectious disease"
"Z2250","10","Immunizations and screening for infectious disease"
"Z2251","10","Immunizations and screening for infectious disease"
"Z2252","10","Immunizations and screening for infectious disease"
"Z2259","10","Immunizations and screening for infectious disease"
"Z226","10","Immunizations and screening for infectious disease"
"Z228","10","Immunizations and screening for infectious disease"
"Z229","10","Immunizations and screening for infectious disease"
"Z23","10","Immunizations and screening for infectious disease"
"Z2911","10","Immunizations and screening for infectious disease"
"Z2912","10","Immunizations and screening for infectious disease"
"Z2913","10","Immunizations and screening for infectious disease"
"Z2914","10","Immunizations and screening for infectious disease"
"C000","11","Cancer of head and neck"
"C001","11","Cancer of head and neck"
"C002","11","Cancer of head and neck"
"C003","11","Cancer of head and neck"
"C004","11","Cancer of head and neck"
"C005","11","Cancer of head and neck"
"C006","11","Cancer of head and neck"
"C008","11","Cancer of head and neck"
"C009","11","Cancer of head and neck"
"C01","11","Cancer of head and neck"
"C020","11","Cancer of head and neck"
"C021","11","Cancer of head and neck"
"C022","11","Cancer of head and neck"
"C023","11","Cancer of head and neck"
"C024","11","Cancer of head and neck"
"C028","11","Cancer of head and neck"
"C029","11","Cancer of head and neck"
"C030","11","Cancer of head and neck"
"C031","11","Cancer of head and neck"
"C039","11","Cancer of head and neck"
"C040","11","Cancer of head and neck"
"C041","11","Cancer of head and neck"
"C048","11","Cancer of head and neck"
"C049","11","Cancer of head and neck"
"C050","11","Cancer of head and neck"
"C051","11","Cancer of head and neck"
"C052","11","Cancer of head and neck"
"C058","11","Cancer of head and neck"
"C059","11","Cancer of head and neck"
"C060","11","Cancer of head and neck"
"C061","11","Cancer of head and neck"
"C062","11","Cancer of head and neck"
"C0680","11","Cancer of head and neck"
"C0689","11","Cancer of head and neck"
"C069","11","Cancer of head and neck"
"C07","11","Cancer of head and neck"
"C080","11","Cancer of head and neck"
"C081","11","Cancer of head and neck"
"C089","11","Cancer of head and neck"
"C090","11","Cancer of head and neck"
"C091","11","Cancer of head and neck"
"C098","11","Cancer of head and neck"
"C099","11","Cancer of head and neck"
"C100","11","Cancer of head and neck"
"C101","11","Cancer of head and neck"
"C102","11","Cancer of head and neck"
"C103","11","Cancer of head and neck"
"C104","11","Cancer of head and neck"
"C108","11","Cancer of head and neck"
"C109","11","Cancer of head and neck"
"C110","11","Cancer of head and neck"
"C111","11","Cancer of head and neck"
"C112","11","Cancer of head and neck"
"C113","11","Cancer of head and neck"
"C118","11","Cancer of head and neck"
"C119","11","Cancer of head and neck"
"C12","11","Cancer of head and neck"
"C130","11","Cancer of head and neck"
"C131","11","Cancer of head and neck"
"C132","11","Cancer of head and neck"
"C138","11","Cancer of head and neck"
"C139","11","Cancer of head and neck"
"C140","11","Cancer of head and neck"
"C142","11","Cancer of head and neck"
"C148","11","Cancer of head and neck"
"C300","11","Cancer of head and neck"
"C301","11","Cancer of head and neck"
"C310","11","Cancer of head and neck"
"C311","11","Cancer of head and neck"
"C312","11","Cancer of head and neck"
"C313","11","Cancer of head and neck"
"C318","11","Cancer of head and neck"
"C319","11","Cancer of head and neck"
"C320","11","Cancer of head and neck"
"C321","11","Cancer of head and neck"
"C322","11","Cancer of head and neck"
"C323","11","Cancer of head and neck"
"C328","11","Cancer of head and neck"
"C329","11","Cancer of head and neck"
"C760","11","Cancer of head and neck"
"D0000","11","Cancer of head and neck"
"D0001","11","Cancer of head and neck"
"D0002","11","Cancer of head and neck"
"D0003","11","Cancer of head and neck"
"D0004","11","Cancer of head and neck"
"D0005","11","Cancer of head and neck"
"D0006","11","Cancer of head and neck"
"D0007","11","Cancer of head and neck"
"D0008","11","Cancer of head and neck"
"D020","11","Cancer of head and neck"
