"ICD-9-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"2310","11","Cancer of head and neck"
"V1001","11","Cancer of head and neck"
"V1002","11","Cancer of head and neck"
"V1021","11","Cancer of head and neck"
"4330","110","Occlusion or stenosis of precerebral arteries"
"43300","110","Occlusion or stenosis of precerebral arteries"
"4331","110","Occlusion or stenosis of precerebral arteries"
"43310","110","Occlusion or stenosis of precerebral arteries"
"4332","110","Occlusion or stenosis of precerebral arteries"
"43320","110","Occlusion or stenosis of precerebral arteries"
"4333","110","Occlusion or stenosis of precerebral arteries"
"43330","110","Occlusion or stenosis of precerebral arteries"
"4338","110","Occlusion or stenosis of precerebral arteries"
"43380","110","Occlusion or stenosis of precerebral arteries"
"4339","110","Occlusion or stenosis of precerebral arteries"
"43390","110","Occlusion or stenosis of precerebral arteries"
"4370","111","Other and ill-defined cerebrovascular disease"
"4371","111","Other and ill-defined cerebrovascular disease"
"4373","111","Other and ill-defined cerebrovascular disease"
"4374","111","Other and ill-defined cerebrovascular disease"
"4375","111","Other and ill-defined cerebrovascular disease"
"4376","111","Other and ill-defined cerebrovascular disease"
"4377","111","Other and ill-defined cerebrovascular disease"
"4378","111","Other and ill-defined cerebrovascular disease"
"4379","111","Other and ill-defined cerebrovascular disease"
"4350","112","Transient cerebral ischemia"
"4351","112","Transient cerebral ischemia"
"4352","112","Transient cerebral ischemia"
"4353","112","Transient cerebral ischemia"
"4358","112","Transient cerebral ischemia"
"4359","112","Transient cerebral ischemia"
"438","113","Late effects of cerebrovascular disease"
"4380","113","Late effects of cerebrovascular disease"
"43810","113","Late effects of cerebrovascular disease"
"43811","113","Late effects of cerebrovascular disease"
"43812","113","Late effects of cerebrovascular disease"
"43813","113","Late effects of cerebrovascular disease"
"43814","113","Late effects of cerebrovascular disease"
"43819","113","Late effects of cerebrovascular disease"
"43820","113","Late effects of cerebrovascular disease"
"43821","113","Late effects of cerebrovascular disease"
"43822","113","Late effects of cerebrovascular disease"
"43830","113","Late effects of cerebrovascular disease"
"43831","113","Late effects of cerebrovascular disease"
"43832","113","Late effects of cerebrovascular disease"
"43840","113","Late effects of cerebrovascular disease"
"43841","113","Late effects of cerebrovascular disease"
"43842","113","Late effects of cerebrovascular disease"
"43850","113","Late effects of cerebrovascular disease"
"43851","113","Late effects of cerebrovascular disease"
"43852","113","Late effects of cerebrovascular disease"
"43853","113","Late effects of cerebrovascular disease"
"4386","113","Late effects of cerebrovascular disease"
"4387","113","Late effects of cerebrovascular disease"
"43881","113","Late effects of cerebrovascular disease"
"43882","113","Late effects of cerebrovascular disease"
"43883","113","Late effects of cerebrovascular disease"
"43884","113","Late effects of cerebrovascular disease"
"43885","113","Late effects of cerebrovascular disease"
"43889","113","Late effects of cerebrovascular disease"
"4389","113","Late effects of cerebrovascular disease"
"4400","114","Peripheral and visceral atherosclerosis"
"4401","114","Peripheral and visceral atherosclerosis"
"4402","114","Peripheral and visceral atherosclerosis"
"44020","114","Peripheral and visceral atherosclerosis"
"44021","114","Peripheral and visceral atherosclerosis"
"44022","114","Peripheral and visceral atherosclerosis"
"44023","114","Peripheral and visceral atherosclerosis"
"44029","114","Peripheral and visceral atherosclerosis"
"4404","114","Peripheral and visceral atherosclerosis"
"4408","114","Peripheral and visceral atherosclerosis"
"4409","114","Peripheral and visceral atherosclerosis"
"4439","114","Peripheral and visceral atherosclerosis"
"5570","114","Peripheral and visceral atherosclerosis"
"5571","114","Peripheral and visceral atherosclerosis"
"5579","114","Peripheral and visceral atherosclerosis"
"4410","115","Aortic; peripheral; and visceral artery aneurysms"
"44100","115","Aortic; peripheral; and visceral artery aneurysms"
"44101","115","Aortic; peripheral; and visceral artery aneurysms"
"44102","115","Aortic; peripheral; and visceral artery aneurysms"
"44103","115","Aortic; peripheral; and visceral artery aneurysms"
"4411","115","Aortic; peripheral; and visceral artery aneurysms"
"4412","115","Aortic; peripheral; and visceral artery aneurysms"
"4413","115","Aortic; peripheral; and visceral artery aneurysms"
"4414","115","Aortic; peripheral; and visceral artery aneurysms"
"4415","115","Aortic; peripheral; and visceral artery aneurysms"
"4416","115","Aortic; peripheral; and visceral artery aneurysms"
"4417","115","Aortic; peripheral; and visceral artery aneurysms"
"4419","115","Aortic; peripheral; and visceral artery aneurysms"
"4420","115","Aortic; peripheral; and visceral artery aneurysms"
"4421","115","Aortic; peripheral; and visceral artery aneurysms"
"4422","115","Aortic; peripheral; and visceral artery aneurysms"
"4423","115","Aortic; peripheral; and visceral artery aneurysms"
"44281","115","Aortic; peripheral; and visceral artery aneurysms"
"44282","115","Aortic; peripheral; and visceral artery aneurysms"
"44283","115","Aortic; peripheral; and visceral artery aneurysms"
"44284","115","Aortic; peripheral; and visceral artery aneurysms"
"44289","115","Aortic; peripheral; and visceral artery aneurysms"
"4429","115","Aortic; peripheral; and visceral artery aneurysms"
"44321","115","Aortic; peripheral; and visceral artery aneurysms"
"44322","115","Aortic; peripheral; and visceral artery aneurysms"
"44323","115","Aortic; peripheral; and visceral artery aneurysms"
"44324","115","Aortic; peripheral; and visceral artery aneurysms"
"44329","115","Aortic; peripheral; and visceral artery aneurysms"
"44770","115","Aortic; peripheral; and visceral artery aneurysms"
"44771","115","Aortic; peripheral; and visceral artery aneurysms"
"44772","115","Aortic; peripheral; and visceral artery aneurysms"
"44773","115","Aortic; peripheral; and visceral artery aneurysms"
"4440","116","Aortic and peripheral arterial embolism or thrombosis"
"44401","116","Aortic and peripheral arterial embolism or thrombosis"
"44409","116","Aortic and peripheral arterial embolism or thrombosis"
"4441","116","Aortic and peripheral arterial embolism or thrombosis"
"44421","116","Aortic and peripheral arterial embolism or thrombosis"
"44422","116","Aortic and peripheral arterial embolism or thrombosis"
"44481","116","Aortic and peripheral arterial embolism or thrombosis"
"44489","116","Aortic and peripheral arterial embolism or thrombosis"
"4449","116","Aortic and peripheral arterial embolism or thrombosis"
"44501","116","Aortic and peripheral arterial embolism or thrombosis"
"44502","116","Aortic and peripheral arterial embolism or thrombosis"
"44581","116","Aortic and peripheral arterial embolism or thrombosis"
"44589","116","Aortic and peripheral arterial embolism or thrombosis"
"4430","117","Other circulatory disease"
"4431","117","Other circulatory disease"
"44381","117","Other circulatory disease"
"44382","117","Other circulatory disease"
"44389","117","Other circulatory disease"
"4460","117","Other circulatory disease"
"4461","117","Other circulatory disease"
"4462","117","Other circulatory disease"
"44620","117","Other circulatory disease"
"44621","117","Other circulatory disease"
"44629","117","Other circulatory disease"
"4463","117","Other circulatory disease"
"4464","117","Other circulatory disease"
"4465","117","Other circulatory disease"
"4466","117","Other circulatory disease"
"4467","117","Other circulatory disease"
"4470","117","Other circulatory disease"
"4471","117","Other circulatory disease"
"4472","117","Other circulatory disease"
"4473","117","Other circulatory disease"
"4474","117","Other circulatory disease"
"4475","117","Other circulatory disease"
"4476","117","Other circulatory disease"
"4478","117","Other circulatory disease"
"4479","117","Other circulatory disease"
"4480","117","Other circulatory disease"
"4481","117","Other circulatory disease"
"4489","117","Other circulatory disease"
"4580","117","Other circulatory disease"
"4581","117","Other circulatory disease"
"4588","117","Other circulatory disease"
"4589","117","Other circulatory disease"
"4590","117","Other circulatory disease"
"45989","117","Other circulatory disease"
"4599","117","Other circulatory disease"
"7859","117","Other circulatory disease"
"79430","117","Other circulatory disease"
"79431","117","Other circulatory disease"
"79439","117","Other circulatory disease"
"7962","117","Other circulatory disease"
"V125","117","Other circulatory disease"
"V1250","117","Other circulatory disease"
"V1253","117","Other circulatory disease"
"V1254","117","Other circulatory disease"
"V1259","117","Other circulatory disease"
"V151","117","Other circulatory disease"
"V421","117","Other circulatory disease"
"V432","117","Other circulatory disease"
"V4321","117","Other circulatory disease"
"V4322","117","Other circulatory disease"
"V434","117","Other circulatory disease"
"V717","117","Other circulatory disease"
"4510","118","Phlebitis; thrombophlebitis and thromboembolism"
"45111","118","Phlebitis; thrombophlebitis and thromboembolism"
"45119","118","Phlebitis; thrombophlebitis and thromboembolism"
"4512","118","Phlebitis; thrombophlebitis and thromboembolism"
"45181","118","Phlebitis; thrombophlebitis and thromboembolism"
"45182","118","Phlebitis; thrombophlebitis and thromboembolism"
"45183","118","Phlebitis; thrombophlebitis and thromboembolism"
"45184","118","Phlebitis; thrombophlebitis and thromboembolism"
"45189","118","Phlebitis; thrombophlebitis and thromboembolism"
"4519","118","Phlebitis; thrombophlebitis and thromboembolism"
"452","118","Phlebitis; thrombophlebitis and thromboembolism"
"4530","118","Phlebitis; thrombophlebitis and thromboembolism"
"4531","118","Phlebitis; thrombophlebitis and thromboembolism"
"4532","118","Phlebitis; thrombophlebitis and thromboembolism"
"4533","118","Phlebitis; thrombophlebitis and thromboembolism"
"45340","118","Phlebitis; thrombophlebitis and thromboembolism"
"45341","118","Phlebitis; thrombophlebitis and thromboembolism"
"45342","118","Phlebitis; thrombophlebitis and thromboembolism"
"45350","118","Phlebitis; thrombophlebitis and thromboembolism"
"45351","118","Phlebitis; thrombophlebitis and thromboembolism"
"45352","118","Phlebitis; thrombophlebitis and thromboembolism"
"4536","118","Phlebitis; thrombophlebitis and thromboembolism"
"45371","118","Phlebitis; thrombophlebitis and thromboembolism"
"45372","118","Phlebitis; thrombophlebitis and thromboembolism"
"45373","118","Phlebitis; thrombophlebitis and thromboembolism"
"45374","118","Phlebitis; thrombophlebitis and thromboembolism"
"45375","118","Phlebitis; thrombophlebitis and thromboembolism"
"45376","118","Phlebitis; thrombophlebitis and thromboembolism"
"45377","118","Phlebitis; thrombophlebitis and thromboembolism"
"45379","118","Phlebitis; thrombophlebitis and thromboembolism"
"4538","118","Phlebitis; thrombophlebitis and thromboembolism"
"45381","118","Phlebitis; thrombophlebitis and thromboembolism"
"45382","118","Phlebitis; thrombophlebitis and thromboembolism"
"45383","118","Phlebitis; thrombophlebitis and thromboembolism"
"45384","118","Phlebitis; thrombophlebitis and thromboembolism"
"45385","118","Phlebitis; thrombophlebitis and thromboembolism"
"45386","118","Phlebitis; thrombophlebitis and thromboembolism"
"45387","118","Phlebitis; thrombophlebitis and thromboembolism"
"45389","118","Phlebitis; thrombophlebitis and thromboembolism"
"4539","118","Phlebitis; thrombophlebitis and thromboembolism"
"V1251","118","Phlebitis; thrombophlebitis and thromboembolism"
"V1252","118","Phlebitis; thrombophlebitis and thromboembolism"
"4540","119","Varicose veins of lower extremity"
"4541","119","Varicose veins of lower extremity"
"4542","119","Varicose veins of lower extremity"
"4548","119","Varicose veins of lower extremity"
"4549","119","Varicose veins of lower extremity"
"1500","12","Cancer of esophagus"
"1501","12","Cancer of esophagus"
"1502","12","Cancer of esophagus"
"1503","12","Cancer of esophagus"
"1504","12","Cancer of esophagus"
"1505","12","Cancer of esophagus"
"1508","12","Cancer of esophagus"
"1509","12","Cancer of esophagus"
"2301","12","Cancer of esophagus"
"V1003","12","Cancer of esophagus"
"4550","120","Hemorrhoids"
"4551","120","Hemorrhoids"
"4552","120","Hemorrhoids"
"4553","120","Hemorrhoids"
"4554","120","Hemorrhoids"
"4555","120","Hemorrhoids"
"4556","120","Hemorrhoids"
"4557","120","Hemorrhoids"
"4558","120","Hemorrhoids"
"4559","120","Hemorrhoids"
"4563","121","Other diseases of veins and lymphatics"
"4564","121","Other diseases of veins and lymphatics"
"4565","121","Other diseases of veins and lymphatics"
"4566","121","Other diseases of veins and lymphatics"
"4568","121","Other diseases of veins and lymphatics"
"4570","121","Other diseases of veins and lymphatics"
"4571","121","Other diseases of veins and lymphatics"
"4572","121","Other diseases of veins and lymphatics"
"4578","121","Other diseases of veins and lymphatics"
"4579","121","Other diseases of veins and lymphatics"
"4591","121","Other diseases of veins and lymphatics"
"45910","121","Other diseases of veins and lymphatics"
"45911","121","Other diseases of veins and lymphatics"
"45912","121","Other diseases of veins and lymphatics"
"45913","121","Other diseases of veins and lymphatics"
"45919","121","Other diseases of veins and lymphatics"
"4592","121","Other diseases of veins and lymphatics"
"45930","121","Other diseases of veins and lymphatics"
"45931","121","Other diseases of veins and lymphatics"
"45932","121","Other diseases of veins and lymphatics"
"45933","121","Other diseases of veins and lymphatics"
"45939","121","Other diseases of veins and lymphatics"
"45981","121","Other diseases of veins and lymphatics"
"00322","122","Pneumonia (except that caused by tuberculosis or sexually transmitted disease)"
"0203","122","Pneumonia (except that caused by tuberculosis or sexually transmitted disease)"
